model,row_idx,test_index,summary_field,summary_text,summary_tokens,source_file
Gemma 3: 27b (ST),46,737,final_summary,达米安请求身处市中心的伊森帮他买烤肉串，因为他非常饥饿并且今天过得很糟糕。伊森勉强同意，但表达了他对达米安依赖他的不满，对此达米安承诺会改变。,36,notebooks/agents/results/full/summarize_then_translate/gemma/st_gemma27b_50samples.jsonl
Gemma 3: 27b (ST),47,767,final_summary,巴里、杰克和戴夫计划参加妇女罢工活动，并将于中午在校园附近集合。凯莉将与戴夫一同前往。,23,notebooks/agents/results/full/summarize_then_translate/gemma/st_gemma27b_50samples.jsonl
Gemma 3: 27b (ST),48,799,final_summary,玛莎询问奥菲莉亚个人资料照片中佩戴的隐形眼镜，奥菲莉亚推荐了“疯狂眼镜”品牌，因为它价格合理且发货速度快。玛莎感谢奥菲莉亚并表示她会去了解一下。,35,notebooks/agents/results/full/summarize_then_translate/gemma/st_gemma27b_50samples.jsonl
Gemma 3: 27b (ST),49,800,final_summary,琳达想为她的妈妈买花，并向她的爸爸迈克尔寻求建议。在琳达发送了可选花卉的照片后，迈克尔建议郁金香、玫瑰，尤其是香雪球。,33,notebooks/agents/results/full/summarize_then_translate/gemma/st_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),0,23,final_summary,安妮发现男友马克谎报年龄，实际四十岁，而他说自己三十岁，令她感到被欺骗。,17,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),1,30,final_summary,玛丽向卡特借钱，卡特答应在火车站给玛丽一小时后。,13,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),2,39,final_summary,蒂娜抱怨阿联酋工作人员外表光鲜，但机场服务糟糕，延误了她的航班。阿拉要去开会，希望蒂娜为他祈祷。,24,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),3,65,final_summary,安娜和凯瑟琳约定明天一起拜访奶奶，凯瑟琳醒来后会联系安娜。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),4,66,final_summary,乔伊斯分享了便宜的机票链接，迈克尔觉得很划算，埃德森表示要立即预订。,17,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),5,67,final_summary,两人约定4点30在主入口见面。 史蒂文认为路况好，能比预计时间更快到达。,19,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),6,78,final_summary,菲奥娜想向蒂娜求助，一起为克里斯做馅饼，但她买的是现成派皮，且第一次尝试做馅料失败了。蒂娜表示可以帮忙。,28,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),7,86,final_summary,新年夜，三人决定去Soho参加《蒂凡尼的早餐》主题派对，并需要尽快购票。,16,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),8,120,final_summary,琼周三没空，但周四晚上八点左右可以和约翰一起看《一个明星的诞生》。约翰会发电影细节给琼。,22,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),9,137,final_summary,佩顿催促卡梅隆尽快回家并把游戏带回来，卡梅隆表示可能要再过一周才能回家，且不愿快递游戏。,23,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),10,139,final_summary,保罗回家后发现忘了物理治疗，并表示会重新预约。艾玛深夜回家，保罗主动提出为她准备食物。,23,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),11,192,final_summary,哈里斯的朋友青木去世了，他感到难过。他几个月前见过青木，青木住在密歇根州。哈里斯需要回家。,23,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),12,210,final_summary,雅兹和玛丽今晚将一起去减肥俱乐部，她们最近饮食放纵，预计会被老师训斥。 雅兹提议6点左右去接玛丽。,25,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),13,211,final_summary,卡米尔生病了，艾莉询问阿利亚上课地点，阿利亚回复在二楼342教室。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),14,212,final_summary,亚伦看到一个搞笑视频，并认为视频中的发型像猫咪拉屎后的样子，内森则认为那是一个精神觉醒或悲剧。,26,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),15,215,final_summary,大家讨论了在Netflix上观看的电视剧，包括《广告狂人》、《王冠》、《异星出没》等，并分享了各自的喜好和推荐。,24,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),16,244,final_summary,琼斯和安吉丽娜相遇，并计划今天下午在镇上见面，琼斯会打电话确认地点。,15,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),17,285,final_summary,凯西自己做了漂亮的指甲，花费了四个小时。艾米莉亚和克里斯汀想让凯西也为她们做，但凯西表示太累了。,28,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),18,319,final_summary,苏收到重要短信，让史蒂夫打电话。,7,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),19,346,final_summary,杰玛想邀请提米和他的约会对象参加派对，也在考虑邀请洛娜和米歇尔，并可能想参加他们的婚礼。,24,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),20,355,final_summary,安娜祝贺苏和朱莉表现出色，并提议今晚小庆祝，两人都同意。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),21,367,final_summary,洗碗机已安装完毕，运行安静，为12人份。史蒂夫和妈妈都对新洗碗机很满意。,18,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),22,393,final_summary,拉拉今天会来。,4,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),23,417,final_summary,米兰达因工作繁忙请求取消明天会议，并表示年轻医生常超负荷工作，以此来证明自己的“不朽”。斯蒂芬妮对此表示质疑。,26,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),24,432,final_summary,哈维尔想找英语纹身店，朱迪推荐了华沙墨水。哈维尔看到照片后觉得不错，但得知价格后决定回哥伦比亚做纹身。,26,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),25,433,final_summary,萨姆一行人将于8月15日下午两点抵达酒店，希望得到最好的房间安排。杰西卡和迈克尔表示欢迎。,24,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),26,442,final_summary,特伦斯误以为丹尼尔拿了他的钱，后发现钱自己放错了地方，并向丹尼尔道歉。丹尼尔表示生气。,22,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),27,499,final_summary,娜塔莎将接查尔斯于RER韦西内站，查尔斯预计下午5点30分到达并会打电话告知。,18,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),28,528,final_summary,安有额外的数学课，晚上七点到家，梅格想见他。,10,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),29,532,final_summary,珍想买梨子口味的酸奶，如果没有则不买任何酸奶。,13,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),30,536,final_summary,派对结束后，克里斯蒂和凯蒂都感到很累，但认为派对非常棒，玩得很开心。,17,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),31,537,final_summary,萨姆和卡拉约定明天下午两点在米恩伍德的咖啡馆见面。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),32,544,final_summary,乔安娜提议和桑迪玩妙语说书或卡卡颂，桑迪同意了，并表示很高兴。,17,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),33,548,final_summary,史蒂夫和罗伯都买了新梦剧场专辑，并计划分享听后感受。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),34,551,final_summary,乔伊向彼得发送了美容店的链接，并表示如有问题随时提问。,14,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),35,590,final_summary,伊桑、里奥想看索尔斯塔菲尔乐队11月21日的演出，诺亚不确定能否参加，阿奇则表示不感兴趣。,23,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),36,598,final_summary,一只猫闯入古迪逊公园球场，引得众人称赞这是一团可爱的黑色毛球，并被球迷戏称为本赛季最好的娱乐节目。,24,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),37,605,final_summary,肖恩将带狗去芭芭拉家过夜，扎克也正在赶来。,10,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),38,616,final_summary,杰克抽到一周最佳球员，计划卖掉后购买更适合阵容的球员。汤姆则抱怨自己抽卡运气不好。,21,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),39,621,final_summary,菲尔和迪娜讨论了一副太阳镜的归属，最终确定太阳镜不属于他们任何人，但可以暂时保管。,20,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),40,635,final_summary,梅尔和格洛丽亚计划在梅尔家举办烧烤，并讨论了梅尔对塔德妹妹搬走的轻松感。他们都很期待这次聚会。,22,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),41,649,final_summary,卡兰的三星S8黑屏，怀疑是过热重启问题。手机还在保修期内，他会去商店维修，且已备份文件。,22,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),42,676,final_summary,安娜肚子疼了一晚，可能与食物有关。乔安娜建议观察，如果情况未改善则去看医生，并让安娜泡薄荷茶。,26,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),43,678,final_summary,凯特告诉山姆和杰夫，有个女人正在做个有巨大阴茎装饰的蛋糕，蛋糕上有睾丸和巧克力头发。山姆想去看看。,26,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),44,690,final_summary,卡琳认为某人利用民粹主义策略操纵人心，并可能对世界造成破坏。众人认为此人并非仅仅是老年痴呆，而是危险且邪恶的，并希望在下次选举中改变现状。,33,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),45,711,final_summary,亚历克斯更喜欢闪电侠，认为他速度极快且拥有强大的能力，能打开多元宇宙。佩德罗表示理解。,20,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),46,737,final_summary,达米安向伊森求烤肉串，并解释自己今天过得很糟糕，伊森虽然答应但希望他不要依赖他人。,19,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),47,767,final_summary,巴里、杰克和戴夫计划一起参加妇女罢工游行，中午在校园附近集合。,15,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),48,799,final_summary,玛莎询问奥菲莉亚美瞳品牌，奥菲莉亚告知为“疯狂美瞳”，并称其价格合理且发货快。,18,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (TS),49,800,final_summary,琳达想给妈妈买花，在花卉市场发照片给爸爸寻求建议，最终决定购买香雪球。,18,notebooks/agents/results/full/translate_then_summarize/gemma/ts_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),0,23,final_summary,安妮发现马克谎称自己三十岁，实际四十岁，她认为这是个严重的问题。,16,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),1,30,final_summary,玛丽向卡特借钱，卡特答应在一小时内借给她。,12,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),2,39,final_summary,蒂娜的航班延误。阿拉承诺向蒂娜汇报会议结果。,11,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),3,65,final_summary,安娜和凯瑟琳计划明天拜访奶奶，凯瑟琳承诺明天早上给安娜打电话。,14,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),4,66,final_summary,乔伊斯分享链接，迈克尔觉得便宜，埃德森立即预订机票。,11,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),5,67,final_summary,根据地图，旅程较长。简恩建议将会议时间改为下午四点半，并得到史蒂文的同意。,18,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),6,78,final_summary,蒂娜同意帮助菲奥娜制作馅饼，并指导她混合鸡蛋的方法。,13,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),7,86,final_summary,奥拉夫和娜塔莉最初想看歌剧，后决定去索霍参加‘蒂凡尼早餐’派对，并计划尽快购票。,19,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),8,120,final_summary,约翰和琼原计划周三看电影，后改至周四晚上八点。约翰将发送电影详情给琼。,18,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),9,137,final_summary,卡梅隆拒绝立即回家，并表示将在外地停留一周。佩顿建议卡梅隆通过快递寄送游戏。,18,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),10,139,final_summary,保罗忘记了理疗，并提议为艾玛准备食物。艾玛欣然接受，保罗将在她午夜回家后准备食物。,21,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),11,192,final_summary,哈里斯告诉莱娜青木去世的消息，随后因母亲来电而结束了对话。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),12,210,final_summary,玛丽和雅兹都将参加减肥俱乐部，雅兹将接送玛丽前往。,12,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),13,211,final_summary,卡米尔生病，无法参加课程。阿莉亚告知大家课程已搬到二楼342教室。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),14,212,final_summary,亚伦看到一个视频，觉得像他猫便便时的表情，并分享了多个表情包。内森觉得视频中的人像是在经历精神时刻。,30,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),15,215,final_summary,大家在讨论各自正在观看的Netflix剧集，包括《广告狂人》、《王冠》、《权力的游戏》等。,17,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),16,244,final_summary,琼斯和安吉丽娜同意当天见面，琼斯将致电确认具体地点。,12,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),17,285,final_summary,阿米莉亚和克里斯汀请求凯西为她们做美甲，但凯西因耗时太长而拒绝了。,19,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),18,319,final_summary,苏伊要求史蒂夫收到信息后立即给她打电话，史蒂夫同意了。,13,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),19,346,final_summary,格玛承认她想参加洛娜和米歇尔的婚礼招待会。,11,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),20,355,final_summary,安娜、苏和朱莉今晚将举行庆祝活动。,9,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),21,367,final_summary,史蒂夫告知母亲洗碗机已安装完毕，并且他对新洗碗机很满意。,14,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),22,393,final_summary,玛丽卡问拉拉今天是否来，拉拉回答肯定。,9,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),23,417,final_summary,米兰达因工作请求取消会议，斯蒂芬妮质疑她工作过多，米兰达解释这是年轻医生的常态。,19,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),24,432,final_summary,哈维尔询问纹身店，朱迪推荐华沙墨水。因价格，哈维尔决定在哥伦比亚纹身。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),25,433,final_summary,萨姆和同伴将于八月十五日下午两点抵达迈克尔和杰西卡的酒店。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),26,442,final_summary,特伦斯误以为丹尼尔偷钱，后发现钱已放好并道歉。丹尼尔对之前的指控表示愤怒。,17,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),27,499,final_summary,娜塔莎将接查尔斯，查尔斯承诺到达韦西内站后会打电话告知娜塔莎。,12,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),28,528,final_summary,梅格问安娜几点可以见面，安娜说晚上七点到家。,11,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),29,532,final_summary,珍要求彼得购买梨味酸奶，如果没有则不买。她只接受梨味，拒绝其他口味。,18,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),30,536,final_summary,克里斯蒂和凯蒂都觉得派对很棒，但都很累。,11,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),31,537,final_summary,萨姆和卡拉约定在米恩伍德的咖啡馆下午两点见面。,13,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),32,544,final_summary,乔安娜将把游戏带到桑迪那里一起玩。,10,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),33,548,final_summary,史蒂夫和罗布都获得了新的梦剧场专辑，并将稍后分享他们的看法。,17,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),34,551,final_summary,乔伊向彼得分享了她的美容店链接，彼得将查看该链接。,13,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),35,590,final_summary,伊森询问谁将参加索尔斯塔菲尔演唱会。诺亚因工作原因不确定，但莱奥极力劝说。诺亚表示会确认后告知是否参加。,27,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),36,598,final_summary,布拉德利看到一只猫闯入古迪逊公园球场，吉尔和茱莉亚觉得很可爱。球迷认为这是本赛季最好的娱乐。,21,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),37,605,final_summary,肖恩获准带狗去芭芭拉家过夜。扎克也正在赶来。,10,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),38,616,final_summary,杰克获得了团队每周最佳球员，计划将其出售，并用所得资金购买更适合自己队伍的球员。,21,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),39,621,final_summary,德娜建议菲尔保留太阳镜，菲尔决定留下，因为无人认领。,10,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),40,635,final_summary,梅尔和格洛丽亚决定在本周六在梅尔家举办烧烤，梅尔准备食物，格洛丽亚负责饮品和甜点。,19,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),41,649,final_summary,卡兰的三星S8手机屏幕变黑，他计划送修，并确认已备份数据。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),42,676,final_summary,安娜（Anna）感到胃痛，她和乔安娜（Joanna）决定如果疼痛持续，就去看医生。安娜将为乔安娜泡茶。,23,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),43,678,final_summary,凯特告知萨姆和杰夫厨房楼梯下正在制作的蛋糕上装饰着不寻常的图案，萨姆表示想看这个蛋糕。,25,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),44,690,final_summary,卡琳认为对方正在破坏地球。米娅承诺竭尽全力赢得下次选举，卡琳表示赞同。,15,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),45,711,final_summary,亚历克斯向佩德罗表达了对闪电侠的喜爱，并以其速度为例说服佩德罗认可闪电侠的力量。,20,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),46,737,final_summary,达米安请求伊森购买烤肉卷，并承诺改正自身行为。伊森虽然不情愿，但最终同意了达米安的要求。,22,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),47,767,final_summary,巴里、杰克、戴夫和凯莉将一同参加妇女罢工，并约定中午在校园附近集合。,17,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),48,799,final_summary,玛莎询问奥菲莉亚镜片来源，奥菲莉亚告知为“疯狂镜片”。玛莎感谢并表示将去查看。,19,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Gemma 3: 27b (Sem),49,800,final_summary,迈克尔告知琳达，妈妈最喜欢洋桔梗，并让她购买洋桔梗作为礼物。,16,notebooks/agents/results/full/semantic/gemma/semantic_gemma27b_50samples.jsonl
Aya-Expanse: 32b (Dir),0,23,final_summary,安妮发现马克对她说谎，实际年龄比他声称的要大。艾琳认为这可能不重要，但安妮感到被欺骗。,25,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),1,30,final_summary,玛丽向卡特借钱，卡特同意一小时后在火车站见面。,12,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),2,39,final_summary,蒂娜向阿拉讲述了阿联酋航空工作人员的专业形象，如同电影明星。她还抱怨了在机场的糟糕经历，包括延误和话唠飞行员。阿拉正在前往重要会议的路上，蒂娜祝她好运并要求汇报结果。,43,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),3,65,final_summary,安娜问凯瑟琳是否在睡觉，凯瑟琳回答还没有。安娜提议明天去看奶奶，凯瑟琳同意并说会起床后给安娜打电话。两人互道晚安。,29,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),4,66,final_summary,乔伊斯分享了一个便宜的机票链接。迈克尔表示惊讶，埃德森立即预订了机票。,17,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),5,67,final_summary,简（Jane）和史蒂文（Steven）讨论行程时间。简担心路程至少3小时，但史蒂文坚持可以2小时内到达，因为道路是新的。最终，他们同意在下午4点半见面，简会在主入口等待。,40,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),6,78,final_summary,菲奥娜想为克里斯准备晚餐，想做蒂娜的馅饼。蒂娜同意帮助她，并解释了制作馅饼的技巧。菲奥娜坦白买了现成的派皮，并分享了之前尝试做馅饼的失败经历。,40,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),7,86,final_summary,奧拉弗、娜塔莉和佐伊討論新年夜的活動。娜塔莉最初建議看歌劇，但奧拉弗不感興趣。最終，他們決定參加在蘇豪區的一家時尚俱樂部舉辦的派對，並需盡快購買門票。,37,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),8,120,final_summary,约翰邀请乔安周三看电影《一个明星的诞生》，但乔安因忙碌无法前往。她表示周四有空，两人最终约定周四晚上八点看电影，约翰将查看电影放映地点并发送详情给乔安。,38,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),9,137,final_summary,佩顿要求卡梅伦给她带一个视频游戏，但卡梅伦因工作忙无法及时回家。佩顿建议通过快递送游戏，卡梅伦拒绝了。最终，卡梅伦承诺尽快回家。,30,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),10,139,final_summary,保罗刚回家，感觉一整天很忙。他忘记了理疗时间，决定重新预约。艾玛晚上会很晚回家，保罗主动提出为她准备食物。,28,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),11,192,final_summary,哈里斯和莱娜谈论了哈里斯的朋友青木的死讯。哈里斯最近心情不好，因为他得知青木昨天去世了。他们讨论了青木的死因，但还不确定。莱娜安慰哈里斯，并提到他们最近没有见过面，因为青木住在密歇根州。,45,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),12,210,final_summary,亚兹和玛丽讨论今晚是否去减肥俱乐部。尽管两人都缺乏动力，但决定去面对他们的旧烹饪老师的批评。亚兹将去接玛丽，大约六点见面。,32,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
Aya-Expanse: 32b (Dir),13,211,final_summary,"艾利：你在大学里吗？
阿丽亚：是的。
卡米尔：我生病了。
艾利：那可不好。
艾利：阿丽亚，我们的课在哪里上？
阿丽亚：二楼342室。",32,notebooks/agents/results/full/direct/aya/direct_aya32b_50samples.jsonl
