model,test_index,id,parse_error,dialogue,reference_english_summary,reference_chinese_summary,model_summary_zh,informativeness,clarity,plausibility,faithfulness,participant_precision,participant_recall,participant_f1,missing_participants,extra_participants,ref_event_count,model_event_count,event_count_diff,event_coverage,extra_event_rate,omitted_ref_event_count,extra_model_event_count,weak_match_count,speech_act_category_accuracy,intended_meaning_similarity,action_similarity,evidence_similarity,final_outcome_similarity,selected_event_count,invalid_selected_event_count,raw_output_excerpt,speaker_slot_accuracy,speaker_missing_count,speaker_mismatch_count,actor_slot_accuracy,actor_missing_count,actor_mismatch_count,action_slot_accuracy,action_missing_count,action_mismatch_count,object_slot_accuracy,object_missing_count,object_mismatch_count,recipient_slot_accuracy,recipient_missing_count,recipient_mismatch_count,speaker_null_rate,speech_act_null_rate,intended_meaning_null_rate,actor_null_rate,action_null_rate,object_null_rate,recipient_null_rate,evidence_null_rate
aya32b,767,gold_00048,False,"Barry: I'm gonna go march in Women's strike, anyone interested?
Jake: I am, already made plans with some friends, wanna join?
Dave: I am down too, Kelly is coming with me
Barry: Let's just meet around the campus at noon","Barry, Dave, Kelly, and Jake will meet around the campus at 12 to join Women's strike.",巴里、戴夫、凯利和杰克将于12点在校园附近集合，参加妇女罢工。,巴里邀请大家参加妇女罢工游行，杰克建议加入他的朋友们，戴夫则表示会带凯利一起参加。最终，三人决定在正午左右于校园附近见面，共同参与游行。,2.643111228942871,3.864675998687744,3.8464365005493164,2.791623115539551,1.0,1.0,1.0,,,4,4.0,0.0,1.0,0.0,0,0.0,1.0,0.75,0.35053009877586705,0.1163937165775401,0.8443564721663313,0.7554887218045114,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
aya32b,799,gold_00049,False,"Martha: Hey, can I ask you a question?
Ophelia: Do we know each other?
Martha: We don't, but do you mind if I ask you about the lenses from your profile picture? they are awesome and I would like to buy the similar ones
Ophelia: it's from Crazy Lenses. They have quite reasonable prices and very fast shipping.
Martha: Thanks!!! I'll check them :)
Ophelia: No problem :)",Martha likes Ophelia's lenses and wants to buy similar ones. Ophelia got them from Crazy Lenses.,玛莎喜欢奥菲莉娅的眼镜，想买类似的，奥菲莉娅是从crazy lens上买的。,玛尔塔向奥菲利亚（Ophelia）询问了她个人资料照片中镜头的来源。奥菲利亚提供了信息，并推荐了Crazy Lenses。玛尔塔表示感谢，并决定查看Crazy Lenses的类似镜片。,2.491813898086548,4.595570087432861,4.437690734863281,3.9283125400543213,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,1.0,0.5,0.30987955852401833,0.0,0.6799135117874271,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
aya32b,800,gold_00050,False,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",Linda wants to buy flowers for her mother and asks Michael which flowers does she like. Michael suggests Linda to buy freesias.,琳达想给她妈妈买花，问迈克尔她喜欢哪种花。迈克尔建议琳达买小苍兰。,迈克尔在查看了琳达从花市发送的照片后，建议她为母亲购买风信子。,2.046128273010254,3.856283187866211,4.124007225036621,2.950176954269409,1.0,1.0,1.0,,,4,5.0,1.0,0.5,0.6,2,3.0,1.0,1.0,0.3150393006436306,0.039999999999999994,0.7889847905166859,0.4503556658395369,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,23,gold_00001,False,"Anne: You were right, he was lying to me :/
Irene: Oh no, what happened?
Jane: who? that Mark guy?
Anne: yeah, he told me he's 30, today I saw his passport - he's 40
Irene: You sure it's so important?
Anne: he lied to me Irene",Mark lied to Anne about his age. Mark is 40.,马克向安妮隐瞒了自己的年龄。他40岁了。,安妮揭露马克谎报年龄，他自称三十岁实则四十岁。尽管艾琳质疑此事的重要性，安妮仍坚持认为这种欺骗是严重的背叛。,3.0174927711486816,3.252300262451172,3.430586576461792,2.690091371536255,1.0,1.0,1.0,,,1,3.0,2.0,1.0,0.6666666666666666,0,2.0,0.0,1.0,0.7870772946859903,1.0,0.7064473684210526,0.4434237664604157,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
qwen27b,30,gold_00002,False,"Mary: hey, im kinda broke, lend me a few box
Carter: okay, give me an hour, im at the train station
Mary: cool, thanks",Mary ran out of money. Carter is going to lend her some in an hour.,玛丽的钱用完了，卡特打算一小时后借给她一点。,玛丽向卡特借钱，卡特同意一小时后借给她。,2.321634292602539,4.831454753875732,4.765977382659912,3.8427906036376953,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.803939393939394,1.0,1.0,0.6871794871794872,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,39,gold_00003,False,"Tina: I'll tell you something, this Emirate staff looks amazing, as movie stars
Ala: Oh yes, I know, that's for purpose 
Ala: It's how it's suppose to be
Ala: They pay a lot of attention to the image
Tina: Looks nice, pleasure to observe
Tina: And I sucked at the airport, they've kept us one hour in the plane and finally I'll catch the evening flight back home
Tina: Could You imagine?
Tina: And you know, this way we had such a talkative pilot :-)
Ala: Oh, poor you
Ala: Pfff
Ala: And I'm on my way to a meeting
Tina: THE meeting?
Ala: Yes, keep your finger crossed
Tina: Sure, let me know how did it go
Ala: Ok darling, in touch",Tina will catch the evening flight back home. Ala is on her way to the meeting. She will let Tina know how it went.,蒂娜将乘晚间航班回家。阿拉正在去开会的路上。她会让蒂娜知道事情的进展。,蒂娜因航班延误将乘晚班机回家，阿拉正前往重要会议，并答应告知蒂娜会议结果。,2.389779567718506,3.8191938400268555,4.057384490966797,2.793093204498291,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,1.0,0.6666666666666666,0.4603110069639027,0.5226019571153776,0.55960779853129,0.49754990925589837,3.0,0.0,,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
qwen27b,65,gold_00004,False,"Ana: You sleeping?
Catherine: Not yet.
Ana: Wanna go visit grandma tomorrow? I miss her.
Catherine: Yeah that would be nice :) I'll call you when I wake up
Ana: Oki :) sleep well, good night.
Catherine:  Good night, u too.",Ana wants to visit grandma tomorrow. Catherine will go with her. She will call Anna when she wakes up.,安娜明天想去看望奶奶。凯瑟琳会和她一起去。她起床后会给安娜打电话。,安娜提议明天去探望祖母，凯瑟琳同意并承诺早上醒来后给安娜打电话。,2.221470832824707,4.886456489562988,4.8165740966796875,4.199462890625,1.0,1.0,1.0,,,3,2.0,-1.0,0.6666666666666666,0.0,1,0.0,0.0,0.5,0.39211683501683503,0.8138888888888889,0.8619736842105263,0.6512923351158645,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
qwen27b,66,gold_00005,False,"Joyce: Check this out!
Joyce: <link>
Michael: That's cheap!
Edson: No way! I'm booking my ticket now!! ",Edson is booking his ticket now.,埃德森正在订票。,乔伊斯分享了一个低价优惠链接，埃德森随即决定立即预订门票。,2.5691418647766113,4.918310165405273,4.887665271759033,3.9312446117401123,1.0,1.0,1.0,,,2,3.0,1.0,1.0,0.3333333333333333,0,1.0,0.0,0.0,0.6309261841336667,0.2065972222222222,1.0,0.5023963133640553,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
qwen27b,67,gold_00006,False,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",Jane wants to leave at 4.30 instead of 5 because Google Maps suggests the 300 km drive should take them at least 3 hours and she doesn't want to be late. She will wait for Steven at the main entrance.,简想4点半就走，而不是等到5点，因为谷歌地图提示300公里的车程至少需要3小时，她不想迟到。她会在正门处等史蒂文。,简提议将会议时间改为四点三十分，史蒂文同意该时间，并确认在主入口见面。,3.383573532104492,3.600184202194214,3.7895724773406982,3.2281742095947266,1.0,1.0,1.0,,,4,4.0,0.0,0.75,0.25,1,1.0,0.0,0.6666666666666666,0.4667132280778649,0.08456790123456788,0.866112962935406,0.6059941520467836,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,78,gold_00007,False,"Fiona: Are you free?
Tina: Yes, what's up?
Fiona: I'm trying to prepare a nice dinner for Chris and I thought that maybe I could prepare this tart of yours :)
Tina: I'm flattered!
Fiona: Well, it IS delicious :) Could help me do it?
Tina: Sure! It's not difficult. Do you have anything ready?
Fiona: I must admit I bought the crust...
Tina: Oh, ok :P Pity, but well, it's too late now.
Fiona: I tried making the filling once, but I finished with lemony scrambled eggs...
Tina: It happens, don't worry. The thing is that once you start adding eggs you can't stop mixing it, otherwise you'll end up with scrambled eggs.",Fiona wants to prepare dinner for Chris. She is thinking of Tina's tart. She will help her make it.,菲奥娜想为克里斯准备晚餐。她想起了蒂娜做的馅饼。蒂娜会帮她做的。,蒂娜答应帮菲奥娜为克里斯准备挞，并建议她在加蛋时持续搅拌，以免做成炒蛋。,3.233175039291382,3.444706439971924,3.824160575866699,3.4270541667938232,1.0,1.0,1.0,,,3,4.0,1.0,0.6666666666666666,0.5,1,2.0,0.0,0.5,0.7955182072829132,0.5240196078431373,1.0,0.3627450980392156,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
qwen27b,86,gold_00008,False,"Olafur: are we doing anything for New Year's Eve?
Nathalie: I was thinking about something classy, like opera or sth like that
Zoe: how much does it cost?
Olafur: opera is not for me
Nathalie: so what do you propose?
Nathalie: it's 100$ 
Olafur: I was thinking about partying somewhere
Nathalie: partying sounds fun, as long as it will be classy
Zoe: <file_link>
Zoe: Breakfast at Tiffany's party sounds classy
Olafur: <file_link> 
Olafur: is it classy enough?
Nathalie: :O
Nathalie: this club is AMAZING
Zoe: whoa
Nathalie: we'll going to Soho then
Olafur: we just need to hurry up and buy some tickets soon
Zoe: sure","Nathalie, Olafur and Zoe are planning the New Year's Eve. Nathalie wants something classy. Olafur doesn't like opera. They want to go to the Breakfast at Tiffany's party in Soho.",娜塔莉、奥拉维尔和佐伊正在做新年前夜的计划。娜塔莉想要有格调的。但奥拉维尔不喜欢歌剧。他们想去苏豪区蒂芙尼的聚会上吃早餐。,娜塔莉提议看歌剧被奥拉弗尔拒绝，最终三人决定去苏豪区的俱乐部参加新年派对，奥拉弗尔承诺立即购票。,3.509760856628418,3.475405693054199,3.755420446395874,3.1925623416900635,1.0,1.0,1.0,,,6,6.0,0.0,0.8333333333333334,0.16666666666666666,1,1.0,1.0,0.6,0.5924048218681162,0.31318748770411176,0.664233500978842,0.46904896421845577,2.0,0.0,,1.0,0.0,0.0,0.0,3.0,2.0,0.4,0.0,3.0,0.6,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0
qwen27b,120,gold_00009,False,"John: wanna go see ""A Star is Born"" on Wed?
Joan: sorry can't
Joan: super busy 
Joan: don't have time for anything :( 
John: that's a shame
Joan: I'm free on Thursday
John: I could do Thursday
Joan: ok! so around 8pm?
John: sure sounds great
John: I'll see where it's palying and send you the details
Joan: ok great!","Joan and John are going to watch ""A Star is Born"" on Thursday around 8 p.m.",琼和约翰星期四晚上8点左右去看《一个明星的诞生》。,琼因周三忙碌拒绝约翰的邀请，双方改约至周四晚八点，约翰承诺发送影院详情。,2.062098264694214,3.3198916912078857,3.1493165493011475,2.1392078399658203,1.0,1.0,1.0,,,5,6.0,1.0,1.0,0.16666666666666666,0,1.0,0.0,1.0,0.5644339990976949,0.19900932400932403,0.8998916083916084,0.44399913811678515,3.0,0.0,,1.0,0.0,0.0,0.6,0.0,2.0,0.2,0.0,4.0,0.6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,137,gold_00010,False,"Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P",Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.,佩顿希望卡梅隆能带游戏机过来，但是卡梅隆可能还要再缺席一周。,卡梅伦因时间不足无法回家，佩顿坚持要求其通过快递寄送电子游戏并立即回家。,3.466611862182617,3.7032968997955322,3.9407382011413574,3.5496973991394043,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,1.0,0.6190002379630483,0.8378205128205128,0.7747864265703321,0.6128846834099753,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0
qwen27b,139,gold_00011,False,"Paul: I just came back home
Paul: What a busy day
Paul: I forgot about my physiotherapy 
Emma: Oh no
Paul: It's ok, I'll schedule a new appointment
Emma: I'll be home after midnight
Paul: Do you want me to prepare some food for you?
Emma: That would be lovely","Paul forgot about his physiotherapy and he will schedule a new appointment. Emma will be home after midnight, so Paul will prepare some food for her.",保罗忘记去做理疗了，得重新预约。艾玛午夜后回家，所以保罗会给她准备一些吃的。,保罗将重新预约理疗，并同意为午夜后回家的埃玛准备食物。,2.4035940170288086,4.356328010559082,4.438422203063965,3.17055082321167,1.0,1.0,1.0,,,5,4.0,-1.0,0.8,0.0,1,0.0,0.0,0.75,0.6345801100326735,0.88375,0.9160460992907802,0.9523897058823529,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0
qwen27b,192,gold_00012,False,"Harris: How are U?
Lena: Fine, U?
Harris: Been better.
Lena: ?
Harris: My friend Aoki died yesterday.
Lena: O No!
Harris: Yeah.
Lena: What happened?
Harris: Not sure yet. Thinking the worst...
Lena: O how awful!
Harris: Yes.
Lena: You just never know.
Harris: True.
Lena: Had you seen her lately?
Harris: Not for a few months. She lives in Michigan.
Lena: Oh, that's far.
Harris: Not too far but far enough.
Lena: Right.
Harris: Got to go, mom's calling.
Lena: K bi. Feel better!
Harris: K will do","Harris' friend, Aoki, who lives in Michigan, died yesterday. Harris hasn't seen her for a few months.",哈里斯的朋友青木住在密歇根州，昨天去世了。哈里斯有几个月没见她了。,哈里斯告知莱娜其朋友青木去世的消息，随后因母亲呼唤而结束对话。,2.2449448108673096,3.052372455596924,3.052326202392578,2.296957492828369,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,1.0,0.4110165171452315,0.1109781141817755,0.8659949997717004,0.23417899031106576,2.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,210,gold_00013,False,"Yaz: Going to slimming club tonight?
Mary: Well, I don't want to, but I really should. I've been so bad, though!
Yaz: Me too, choccies, wine, cake, you name it!
Mary: Well, we should bite the bullet. She'll tell us off, I expect. Feels like being back at school!
Yaz: Well, she IS our old cookery teacher! See you at 6ish, pick you up!?
Mary: Yep! See you then!",Yaz and Mary are meeting tonight around 6 and going for the slimming club together. They expect to be scolded for eating too much. ,亚兹和玛丽今晚6点左右见面，一起去减肥俱乐部。他们估计吃得太多会被骂。,雅兹提议六点接玛丽去减肥俱乐部，玛丽同意该计划。,1.6205394268035889,3.258867025375366,3.185974597930908,2.093691349029541,1.0,1.0,1.0,,,4,2.0,-2.0,0.25,0.5,3,1.0,0.0,0.0,0.35344827586206895,1.0,0.9940677966101695,0.3734446328420503,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
qwen27b,211,gold_00014,False,"Ellie: hey, are you at the university?
Aaliyah: yep
Camille: I'm sick :/
Ellie: shiet....that's bad
Ellie: Aali, where are we having our classes now?
Aaliyah: 342 on the second floor",Ellie's class is in 342 on the second floor.,艾莉的班级在二楼342教室。,卡米拉因病告知无法出席，阿莉雅确认课程地点为二楼342室。,4.036886215209961,3.33441424369812,3.6374056339263916,3.634270429611206,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,0.6666666666666666,0.43343790336803917,0.2804848484848485,0.9581601439496176,0.6383491461100569,2.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
qwen27b,212,gold_00015,False,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",Nathan and Aaron are discussing a video which Nathan sent. ,内森和亚伦正在讨论内森发来的视频。,内森向亚伦分享了一段由丹转发的搞笑视频，亚伦对此大笑并开玩笑回应。,2.281040906906128,3.866062641143799,3.9850668907165527,2.980069637298584,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,0.5,0.5406410256410257,0.6555555555555556,0.8608080808080808,0.4444444444444444,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,215,gold_00016,False,"Freddie: What are you watching on Netflix? I've just finished Mad Men.
Kelly: I've just finished The Crown. 
Freddie: There should be new episodes coming soon.
Kelly: OMG! i can't wait! :)
Freddie: Try Outlander or The Tudors in the meantime.
Jim: i'm watching I, Zombie.
Bob: try Grimm or Sabrina. They're both great!
Kelly: they are all horrible and disgusting! 
Bob: i think they are funny. They're just TV shows don't take them too seriously. x 
Greg: I'm watching House of Cards though must admit the new series is boring.
Mike: i agree. not the same without Kevin Spacey! You should try The West Wing if you enjoy political dramas.
Greg: Netflix original Bodyguard is supposed to be good from what I've heard.
Mary: I'm a bit ashamed to confess i enjoy stuff like Pretty Little Liars or Gossip Girl ;)
Nancy: don't be ashamed i enjoy them too! and my favourite one is Desperate Housewives!!!
Mary: I know! I watched it twice!
Alan: I'm catching up with Friends.
Nancy: OMG! i used to love Friends!","Freddie, Kelly, Jim, Greg, Bob, Mike, Mary, Alan and Nancy are watching different shows on Netflix.",弗雷迪、凯利、吉姆、格雷格、鲍勃、迈克、玛丽、艾伦和南希正在netflix上观看不同的节目。,弗雷迪向凯利推荐《古战场传奇》或《都铎王朝》，凯利拒绝了鲍勃推荐的《格林》或《萨布丽娜》，迈克则建议格雷格观看《白宫风云》。,1.792508602142334,3.8741133213043213,4.1819915771484375,2.630533456802368,1.0,1.0,1.0,,,6,5.0,-1.0,0.16666666666666666,0.8,5,4.0,0.0,1.0,0.3006396588486141,0.0875,0.7661971830985915,0.19477619912402522,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,244,gold_00017,False,"Jones: Hey.
Angelina: Hey.
Angelina: Long time. How are you doing?
Jones: I'm fine
Jones: You?
Angelina: I'm cool too.
Jones: You think we can meet today later in the afternoon in town?
Angelina: Definitely.
Jones: Okay. I will call you to confirm where we will meet.
Angelina: Cool",Jones and Angelina will meet in town in the afternoon.,琼斯和安吉丽娜下午会在城里见面。,琼斯提议下午在镇上见面，安吉丽娜同意，琼斯承诺随后致电确认具体地点。,3.217785358428955,4.023388862609863,4.161617755889893,3.799837827682495,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,0.6666666666666666,0.5883531968107891,0.39371648494455513,0.9288290598290598,0.7853801169590644,3.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,285,gold_00018,False,"Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much","Casey got a new nail polish and did her nails herself. It took her nearly 4 hours, so she won't do her friends' nails, as it takes too long.",凯西买了新指甲油，自己做了指甲。她花了近4个小时，所以她不会帮朋友做指甲，因为耗时太长了。,凯西确认自己涂指甲耗时四小时。阿米莉亚和克里斯汀请求凯西帮她们涂指甲，但凯西因过程太耗时而拒绝了。,3.090622901916504,3.0526347160339355,3.4087584018707275,2.9817872047424316,1.0,1.0,1.0,,,3,4.0,1.0,1.0,0.25,0,1.0,0.0,0.6666666666666666,0.4754886307732607,0.22285087719298247,0.8657890961262553,0.32438596491228067,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
qwen27b,319,gold_00019,False,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",Steve is calling Sue at her request.,史蒂夫正按照苏的要求给她打电话。,苏要求史蒂夫收到消息后立即致电，史蒂夫随即同意并拨通了电话。,2.2504444122314453,4.680522918701172,4.686573505401611,4.209774971008301,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.4753887128621941,1.0,0.9111471861471861,0.3336111111111111,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
qwen27b,346,gold_00020,False,"Timmy: Who do u wanna invite?
Gemma: Well, there's u and ur date :)
Timmy: Not sure about the date, but I'll be there :) who else?
Gemma: I was thinking about Lona and Michelle.
Timmy: Still thinking ur getting invites to their weddings?
Gemma: It's not like that.
Timmy: Sure it is ;) just don't wanna admit it ;)
Gemma: Fine! I want to come to their wedding receptions!
Timmy: There we go :) was it so hard?
Gemma: Yes.
Timmy: And u think u can change their minds?
Gemma: Dunno.","Gemma will invite Timmy and his Date, as well as Lona and Michelle to her wedding.",杰玛将邀请蒂米和他的约会对象，以及罗娜和米歇尔参加她的婚礼。,杰玛承认她想参加洛娜和米歇尔的婚礼，但不确定能否说服她们邀请自己。,2.3239312171936035,2.5899300575256348,2.7558813095092773,2.3128814697265625,1.0,1.0,1.0,,,4,5.0,1.0,0.75,0.4,1,2.0,1.0,0.6666666666666666,0.7129744346834416,0.5375925925925925,0.7202682163300308,0.3763702690378477,2.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
qwen27b,355,gold_00021,False,"Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I'm glad it's over!
Julie: That's co cute of you, girl!
Ann: Let's have a little celebration tonight! 
Sue: I'm in
Julie: me too!!! aww","Ann, Sue and Julie did a great job and they will have a little celebration tonight.",安、苏和朱莉做得很好，今晚他们会举行一个小小的庆祝活动。,安提议今晚举行庆祝活动，苏和朱莉均表示同意参加。,1.9689217805862427,4.896969795227051,4.895956039428711,4.743666172027588,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,0.5,0.9038461538461539,0.6037037037037036,0.8426666666666667,0.6547058823529411,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
qwen27b,367,gold_00022,False,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",Steve is happy that he got a new dishwasher installed.,史蒂夫很高兴他装了一台新的洗碗机。,史蒂夫告知母亲洗碗机已安装完毕，确认其为十二人份型号，并计划每隔一天使用一次。,3.459632396697998,3.282501459121704,3.5674126148223877,3.127635955810547,1.0,1.0,1.0,,,2,3.0,1.0,1.0,0.3333333333333333,0,1.0,1.0,0.5,0.6035330284085685,0.551219512195122,0.5938861985472155,0.2393687707641196,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen27b,393,gold_00023,False,"Marika: Are you coming today?
Lara: Yes!
Marika: Great!",Marika is coming today.,玛丽卡今天会来。,玛丽卡询问劳拉今天是否出席，劳拉确认会来。,1.3536109924316406,2.1123158931732178,1.9274115562438965,1.3944357633590698,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.5809187647795242,0.06999999999999999,1.0,0.485,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
